longName,fastaName,gffName,gff3Name,gc,numGeneGff3,numExonGff3,exonDensityGff3,numIntronGff3,intronDensityGff3,numGeneGff,numExonGff,exonDensityGff,numIntronGff,intronDensityGff,rnaSeqCount,ES
Trichodelitschia bisporula CBS 262.69 v1.0,Tribi1_AssemblyScaffolds.fasta.gz,Tribi1_GeneCatalog_genes_20141117.gff.gz,,56.6,,,,,,10181.0,28638.0,2.81288674983,18457.0,1.81,0,pass
Trichosporon chiarellii MYA-4694 v1.0,Trich1_AssemblyScaffolds.fasta.gz,Trich1_GeneCatalog_genes_20150114.gff.gz,,55.5,,,,,,7766.0,34552.0,4.449137265,26786.0,3.45,0,pass
Trichoderma citrinoviride v4.0,Trici4_AssemblyScaffolds.fasta.gz,Trici4_GeneCatalog_genes_20131015.gff.gz,Trici4.filtered_proteins.FilteredModels1.gff3.gz,52.4,5465.0,17033.0,3.11674290942,11568.0,2.12,9737.0,30214.0,3.10300914039,20477.0,2.1,0,pass
Trinosporium guianense CBS132537 v1.0,Trigu1_AssemblyScaffolds.fasta.gz,Trigu1_GeneCatalog_genes_20141217.gff.gz,,47.8,,,,,,8062.0,27949.0,3.46675762838,19887.0,2.47,0,pass
Trichoderma harzianum CBS 226.95 v1.0,Triha1_AssemblyScaffolds.fasta.gz,Triha1_GeneCatalog_genes_20120306.gff.gz,Triha1.filtered_proteins.FilteredModels1.gff3.gz,47.6,4152.0,11143.0,2.68376685934,6990.0,1.68,14095.0,38102.0,2.70322809507,24007.0,1.7,9,pass
Trichoderma longibrachiatum ATCC 18648 v3.0,Trilo3_AssemblyScaffolds.fasta.gz,Trilo3_GeneCatalog_genes_20130918.gff.gz,Trilo3.filtered_proteins.FilteredModels1.gff3.gz,53.0,4925.0,13392.0,2.71918781726,8467.0,1.72,10938.0,29667.0,2.71228743829,18729.0,1.71,3,fail
Tricholoma matsutake 945 v3.0,Trima3_AssemblyScaffolds.fasta.gz,Trima3_GeneCatalog_genes_20130329.gff.gz,Trima3.filtered_proteins.FilteredModels2.gff3.gz,45.4,22885.0,92270.0,4.03189862355,69384.0,3.03,22885.0,92270.0,4.03189862355,69385.0,3.03,1,pass
Trichosporon oleaginosus IBC0246 v1.0,Triol1_AssemblyScaffolds.fasta.gz,Triol1_GeneCatalog_genes_20140430.gff.gz,Triol1.filtered_proteins.FilteredModels1.gff3.gz,60.8,831.0,3073.0,3.69795427196,2242.0,2.7,8322.0,30978.0,3.72242249459,22656.0,2.72,0,pass
Trichomonascus petasosporus NRRL YB-2093 v1.0,Tripe1_AssemblyScaffolds.fasta.gz,Tripe1_GeneCatalog_genes_20150117.gff.gz,,47.7,,,,,,6567.0,9789.0,1.49063499315,3222.0,0.49,0,pass
Trichoderma reesei v2.0,Trichoderma_reeseiV2.AssembledScaffolds.fasta.gz,TreeseiV2_FrozenGeneCatalog20081022.gff.gz,Trire2.filtered_proteins.FrozenGeneCatalog20081022.gff3.gz,52.8,9143.0,27945.0,3.05643661818,18802.0,2.06,9143.0,27945.0,3.05643661818,18802.0,2.06,41,pass
Trichoderma reesei RUT C-30 v1.0,TrireRUTC30_1_AssemblyScaffolds.fasta.gz,TrireRUTC30_1_GeneCatalog_genes_20110526.gff.gz,TrireRUTC30_1.filtered_proteins.FilteredModels1.gff3.gz,53.6,6043.0,17506.0,2.89690551051,11463.0,1.9,9852.0,28402.0,2.88286642306,18550.0,1.88,41,pass
Trichophyton rubrum CBS 118892,Triru1_AssemblyScaffolds.fasta.gz,Triru1_GeneCatalog_genes_20130826.gff.gz,Triru1.filtered_proteins.BroadModels.gff3.gz,48.3,8707.0,26976.0,3.09819685311,18269.0,2.1,8707.0,26976.0,3.09819685311,18269.0,2.1,8,pass
Tritirachium sp. CBS 265.96 v1.0,Trisp1_AssemblyScaffolds.fasta.gz,Trisp1_GeneCatalog_genes_20140301.gff.gz,Trisp1.filtered_proteins.FilteredModels1.gff3.gz,39.7,1612.0,9414.0,5.83995037221,7802.0,4.84,7254.0,40257.0,5.54962779156,33003.0,4.55,0,pass
Trichophyton verrucosum HKI 0517,Triver1_AssemblyScaffolds.fasta.gz,Triver1_GeneCatalog_genes_20131203.gff.gz,Triver1.filtered_proteins.ExternalModels.gff3.gz,48.2,8024.0,20636.0,2.57178464606,12612.0,1.57,8024.0,20636.0,2.57178464606,12612.0,1.57,0,pass
Trichoderma virens Gv29-8 v2.0,Trichoderma_virens_v2.AssembledScaffolds.fasta.gz,Tvirens_v2.FrozenGeneCatalog_20100318.gff.gz,TriviGv29_8_2.filtered_proteins.FilteredModels1.gff3.gz,49.2,12423.0,36386.0,2.92892216051,23963.0,1.93,12427.0,36449.0,2.9330490062,24022.0,1.93,0,pass
Trypethelium eluteriae v1.0,Tryvi1_AssemblyScaffolds.fasta.gz,Tryvi1_GeneCatalog_genes_20130617.gff.gz,Tryvi1.filtered_proteins.FilteredModels1.gff3.gz,48.9,1161.0,3322.0,2.86132644272,2161.0,1.86,11858.0,33590.0,2.83268679373,21732.0,1.83,0,pass
Tuber melanosporum from Genoscope,Tubme1_AssemblyScaffolds.fasta.gz,Tubme1_GeneCatalog_genes_20111120.gff.gz,Tubme1.filtered_proteins.Genoscope_genes.gff3.gz,44.9,7496.0,29021.0,3.87153148346,21525.0,2.87,7496.0,29021.0,3.87153148346,21525.0,2.87,4,pass
Tulasnella calospora AL13/4D v1.0,Tulca1_AssemblyScaffolds.fasta.gz,Tulca1_GeneCatalog_genes_20120608.gff.gz,Tulca1.filtered_proteins.FilteredModels1.gff3.gz,51.4,19659.0,91344.0,4.64642148634,71680.0,3.65,19659.0,91344.0,4.64642148634,71685.0,3.65,7,pass
Umbelopsis ramanniana AG # v1.0,Umbra1_AssemblyScaffolds.fasta.gz,Umbra1_GeneCatalog_genes_20121109.gff.gz,Umbra1.filtered_proteins.FilteredModels1.gff3.gz,43.2,9931.0,47141.0,4.74685328769,37210.0,3.75,9931.0,47141.0,4.74685328769,37210.0,3.75,0,pass
Uncinocarpus reesii 1704,Uncre1_AssemblyScaffolds.fasta.gz,Uncre1_GeneCatalog_genes_20131024.gff.gz,Uncre1.filtered_proteins.BroadModels.gff3.gz,48.7,5850.0,18233.0,3.11675213675,12383.0,2.12,7798.0,24094.0,3.08976660682,16296.0,2.09,1,pass
,,Ustma1.filtered_proteins.BroadModels1.gff3.gz,,,,,,,,7798.0,24094.0,3.08976660682,16296.0,2.09,0,
Ustilaginomycotina sp. SA 807 v1.0,Ustsp1_AssemblyScaffolds.fasta.gz,Ustsp1_GeneCatalog_genes_20150106.gff.gz,,54.3,,,,,,8060.0,23220.0,2.88089330025,15160.0,1.88,0,pass
Valetoniellopsis laxa CBS 191.97 v1.0,Valla1_AssemblyScaffolds.fasta.gz,Valla1_GeneCatalog_genes_20141003.gff.gz,,53.0,,,,,,8026.0,22017.0,2.7432095689,13991.0,1.74,0,pass
Venturia inaequalis,Venin1_AssemblyScaffolds.fasta.gz,Venin1_GeneCatalog_genes_20141010.gff.gz,,46.1,,,,,,13233.0,37153.0,2.8076022066,23920.0,1.81,31,pass
Venturia pirina,Venpi1_AssemblyScaffolds.fasta.gz,Venpi1_GeneCatalog_genes_20150407.gff.gz,,47.6,,,,,,11890.0,32014.0,2.69251471825,20124.0,1.69,0,pass
Verticillium alfalfae VaMs.102,Veral1_AssemblyScaffolds.fasta.gz,Veral1_GeneCatalog_genes_20131030.gff.gz,Veral1.filtered_proteins.BroadModels.gff3.gz,56.1,2772.0,7845.0,2.83008658009,5073.0,1.83,10221.0,28823.0,2.81997847569,18602.0,1.82,0,pass
Verticillium dahliae v1.0,Verda1_AssemblyScaffolds.fasta.gz,Verda1_GeneCatalog_genes_20110524.gff.gz,Verda1.filtered_proteins.ExternalModels.gff3.gz,55.9,10535.0,29685.0,2.81775035596,19150.0,1.82,10535.0,29685.0,2.81775035596,19150.0,1.82,39,pass
Verruculina enalia CBS 304.66 v1.0,Veren1_AssemblyScaffolds.fasta.gz,Veren1_GeneCatalog_genes_20140626.gff.gz,Veren1.filtered_proteins.FilteredModels1.gff3.gz,41.2,13748.0,39009.0,2.83743089904,25261.0,1.84,13748.0,39009.0,2.83743089904,25261.0,1.84,1,pass
Volvariella volvacea V23,Volvo1_AssemblyScaffolds.fasta.gz,Volvo1_GeneCatalog_genes_20130703.gff.gz,Volvo1.filtered_proteins.ExternalModels.gff3.gz,48.8,3511.0,25602.0,7.29193961834,22091.0,6.29,13748.0,39009.0,2.83743089904,25261.0,1.84,9,pass
Wallemia ichthyophaga EXF-994,Walic1_AssemblyScaffolds.fasta.gz,Walic1_GeneCatalog_genes_20131017.gff.gz,Walic1.filtered_proteins.ExternalModels.gff3.gz,45.3,4863.0,16626.0,3.41887723627,11763.0,2.42,4863.0,16626.0,3.41887723627,11763.0,2.42,0,pass
Wallemia sebi v1.0,Walse1_AssemblyScaffolds.fasta.gz,Walse1_GeneCatalog_genes_20100910.gff.gz,Walse1.filtered_proteins.FilteredModels2.gff3.gz,40.0,5284.0,21312.0,4.03330809992,16028.0,3.03,5284.0,21312.0,4.03330809992,16028.0,3.03,0,pass
Westerdykella ornata CBS 379.55 v1.0,Wesor1_AssemblyScaffolds.fasta.gz,Wesor1_GeneCatalog_genes_20140626.gff.gz,Wesor1.filtered_proteins.FilteredModels1.gff3.gz,53.1,10410.0,28893.0,2.77550432277,18483.0,1.78,10410.0,28893.0,2.77550432277,18483.0,1.78,1,fail
Wickerhamomyces anomalus NRRL Y-366-8 v1.0,Wican1_AssemblyScaffolds.fasta.gz,Wican1_GeneCatalog_genes_20110222.gff.gz,Wican1.filtered_proteins.FilteredModels1.gff3.gz,34.6,313.0,421.0,1.34504792332,107.0,0.34,6423.0,9148.0,1.42425657792,2725.0,0.42,0,pass
Wilcoxina mikolae CBS 423.85 v1.0,Wilmi1_AssemblyScaffolds.fasta.gz,Wilmi1_GeneCatalog_genes_20130716.gff.gz,Wilmi1.filtered_proteins.FilteredModels1.gff3.gz,45.8,13093.0,42373.0,3.23630947835,29278.0,2.24,13093.0,42373.0,3.23630947835,29280.0,2.24,0,pass
Wolfiporia cocos MD-104 SS10 v1.0,Wolco1_AssemblyScaffolds.fasta.gz,Wolco1_GeneCatalog_genes_20100915.gff.gz,Wolco1.filtered_proteins.FilteredModels2.gff3.gz,52.2,12746.0,80404.0,6.30817511376,67651.0,5.31,12746.0,80404.0,6.30817511376,67658.0,5.31,1,pass
Xanthoria parietina 46-1-SA22 v1.1,Xanpa2_AssemblyScaffolds.fasta.gz,Xanpa2_GeneCatalog_genes_20140928.gff.gz,,49.9,,,,,,11065.0,33194.0,2.99990962494,22129.0,2.0,0,pass
Xerocomus badius 84.06 v1.0,Xerba1_AssemblyScaffolds.fasta.gz,Xerba1_GeneCatalog_genes_20150320.gff.gz,,50.9,,,,,,14938.0,81255.0,5.43948319722,66317.0,4.44,0,fail
Xylona heveae TC161 v1.0,Xylhe1_AssemblyScaffolds.fasta.gz,Xylhe1_GeneCatalog_genes_20130827.gff.gz,Xylhe1.filtered_proteins.FilteredModels1.gff3.gz,48.1,3257.0,10904.0,3.34786613448,7647.0,2.35,8205.0,27997.0,3.41218769043,19792.0,2.41,1,fail
Yarrowia lipolytica (strain CLIB122),Yarli1_AssemblyScaffolds.fasta.gz,Yarli1_GeneCatalog_genes_20130122.gff.gz,Yarli1.filtered_proteins.ExternalModels.gff3.gz,49.1,6447.0,7520.0,1.16643400031,1072.0,0.17,6447.0,7520.0,1.16643400031,1073.0,0.17,41,pass
Zasmidium cellare ATCC 36951 v1.0,Zasce1_AssemblyScaffolds.fasta.gz,Zasce1_GeneCatalog_genes_20120808.gff.gz,Zasce1.filtered_proteins.FilteredModels1.gff3.gz,53.4,1179.0,3049.0,2.5860899067,1870.0,1.59,16015.0,40101.0,2.50396503278,24086.0,1.5,0,pass
Zopfia rhizophila v1.0,Zoprh1_AssemblyScaffolds.fasta.gz,Zoprh1_GeneCatalog_genes_20130606.gff.gz,Zoprh1.filtered_proteins.FilteredModels1.gff3.gz,33.4,7001.0,19861.0,2.83688044565,12860.0,1.84,21730.0,60087.0,2.76516336861,38357.0,1.77,0,pass
Zygosaccharomyces rouxii CBS732,Zygro1_AssemblyScaffolds.fasta.gz,Zygro1_GeneCatalog_genes_20150128.gff.gz,,39.1,,,,,,4991.0,5157.0,1.03325986776,166.0,0.03,0,fail
Zymoseptoria ardabiliae STIR04_1.1.1,Zymar1_AssemblyScaffolds.fasta.gz,Zymar1_GeneCatalog_genes_20141012.gff.gz,,53.8,,,,,,10788.0,26231.0,2.4314979607,15443.0,1.43,2,fail
Zymoseptoria pseudotritici STIR04_2.2.1,Zymps1_AssemblyScaffolds.fasta.gz,Zymps1_GeneCatalog_genes_20141012.gff.gz,,53.6,,,,,,11044.0,26699.0,2.4175117711,15655.0,1.42,2,fail
