shortName,shortName,longName,fastaName,gffName,gff3Name,gc,numGeneGff3,numExonGff3,exonDensityGff3,numIntronGff3,intronDensityGff3,numGeneGff,numExonGff,exonDensityGff,numIntronGff,intronDensityGff,rnaSeqCount,ES
Spore1,Spore1,Sporisorium reilianum SRZ2,Spore1_AssemblyScaffolds.fasta.gz,Spore1_GeneCatalog_genes_20131031.gff.gz,Spore1.filtered_proteins.ExternalModels.gff3.gz,59.9,6648.0,9710.0,1.46058965102,3062.0,0.46,6648.0,9710.0,1.46058965102,3062.0,0.46,4,pass
Sporo1,Sporo1,,,Sporo1.filtered_proteins.FilteredModels1.gff3.gz,,,,,,,,6648.0,9710.0,1.46058965102,3062.0,0.46,0,
Spoth2,Spoth2,Myceliophthora thermophila (Sporotrichum thermophile) v2.0,Spoth2_AssemblyScaffolds.fasta.gz,Spoth2_GeneCatalog_genes_20101221.gff.gz,Spoth2.filtered_proteins.FilteredModels2.gff3.gz,51.5,1988.0,5649.0,2.84154929577,3660.0,1.84,9110.0,25767.0,2.82843029638,16657.0,1.83,18,pass
Stagr1,Stagr1,Stanjemonium grisellum CBS 655.79 v1.0,Stagr1_AssemblyScaffolds.fasta.gz,Stagr1_GeneCatalog_genes_20141015.gff.gz,,53.6,,,,,,11832.0,29646.0,2.50557809331,17814.0,1.51,0,fail
Stano2,Stano2,Stagonospora nodorum SN15 v2.0,Stano2_AssemblyScaffolds.fasta.gz,Stano2_GeneCatalog_genes_20110506.gff.gz,Stano2.filtered_proteins.ExternalModels.gff3.gz,50.4,12380.0,32994.0,2.66510500808,20614.0,1.67,12380.0,32994.0,2.66510500808,20614.0,1.67,0,pass
Stasp1,Stasp1,Stagonospora sp. SRC1lsM3a v1.0,Stasp1_AssemblyScaffolds.fasta.gz,Stasp1_GeneCatalog_genes_20141004.gff.gz,,51.8,,,,,,14430.0,39084.0,2.70852390852,24654.0,1.71,0,pass
Stehi1,Stehi1,Stereum hirsutum FP-91666 SS1 v1.0,Stehi1_AssemblyScaffolds.fasta.gz,Stehi1_GeneCatalog_genes_20101026.gff.gz,Stehi1.filtered_proteins.FilteredModels1.gff3.gz,51.3,14072.0,91696.0,6.51620238772,77623.0,5.52,14072.0,91696.0,6.51620238772,77624.0,5.52,0,pass
Suibr1,Suibr1,Suillus brevipes v1.0,Suibr1_AssemblyScaffolds.fasta.gz,Suibr1_GeneCatalog_genes_20130323.gff.gz,Suibr1.filtered_proteins.FilteredModels1.gff3.gz,48.1,22453.0,101999.0,4.5427782479,79546.0,3.54,22453.0,101999.0,4.5427782479,79546.0,3.54,1,pass
Suigr1,Suigr1,Suillus granulatus EM37 v1.0,Suigr1_AssemblyScaffolds.fasta.gz,Suigr1_GeneCatalog_genes_20150504.gff3.gz,,47.9,,,,,,22453.0,101999.0,4.5427782479,79546.0,3.54,0,pass
Suihi1,Suihi1,Suillus hirtellus EM16 v1.0,Suihi1_AssemblyScaffolds.fasta.gz,Suihi1_GeneCatalog_genes_20150416.gff3.gz,,46.4,,,,,,22453.0,101999.0,4.5427782479,79546.0,3.54,0,pass
Suilu1,Suilu1,Suillus luteus UH-Slu-Lm8-n1 v1.0,Suilu1_AssemblyScaffolds.fasta.gz,Suilu1_GeneCatalog_genes_20121001.gff.gz,Suilu1.filtered_proteins.FilteredModels1.gff3.gz,48.0,18316.0,87779.0,4.79247652326,69415.0,3.79,18316.0,87779.0,4.79247652326,69463.0,3.79,4,fail
Symat1,Symat1,Sympodiomyces attinorum NRRL Y-27639 v1.0,Symat1_AssemblyScaffolds.fasta.gz,Symat1_GeneCatalog_genes_20150304.gff.gz,,43.7,,,,,,6174.0,9170.0,1.48526077098,2996.0,0.49,0,pass
Symko1,Symko1,Symbiotaphrina kochii v1.0,Symko1_AssemblyScaffolds.fasta.gz,Symko1_GeneCatalog_genes_20121126.gff.gz,Symko1.filtered_proteins.FilteredModels2.gff3.gz,51.6,10482.0,34636.0,3.3043312345,24154.0,2.3,10482.0,34636.0,3.3043312345,24154.0,2.3,0,pass
Talma1_2,Talma1_2,Talaromyces marneffei ATCC 18224,Talma1_2_AssemblyScaffolds.fasta.gz,Talma1_2_GeneCatalog_genes_20140114.gff.gz,Talma1_2.filtered_proteins.ExternalModels.gff3.gz,46.7,10638.0,33631.0,3.16140251927,22993.0,2.16,10638.0,33631.0,3.16140251927,22993.0,2.16,9,pass
Talst1_2,Talst1_2,Talaromyces stipitatus ATCC 10500,Talst1_2_AssemblyScaffolds.fasta.gz,Talst1_2_GeneCatalog_genes_20140114.gff.gz,Talst1_2.filtered_proteins.JCVIModels.gff3.gz,46.1,13252.0,43638.0,3.29293691518,30386.0,2.29,13252.0,43638.0,3.29293691518,30386.0,2.29,0,pass
Tapde1_1,Tapde1_1,Taphrina deformans,Tapde1_1_AssemblyScaffolds.fasta.gz,Tapde1_1_GeneCatalog_genes_20130601.gff.gz,Tapde1_1.filtered_proteins.ExternalModels.gff3.gz,49.6,4609.0,7568.0,1.64200477327,2959.0,0.64,4609.0,7568.0,1.64200477327,2959.0,0.64,0,pass
Terbo2,Terbo2,Terfezia boudieri ATCC MYA-4762 v1.1,Terbo2_AssemblyScaffolds.fasta.gz,Terbo2_GeneCatalog_genes_20141124.gff.gz,,45.4,,,,,,12114.0,37594.0,3.10335149414,25480.0,2.1,0,pass
Ternu1,Ternu1,Teratosphaeria nubilosa CBS 116005 v1.0,Ternu1_AssemblyScaffolds.fasta.gz,Ternu1_GeneCatalog_genes_20140925.gff.gz,,52.2,,,,,,10998.0,24013.0,2.18339698127,13015.0,1.18,0,pass
Tescy1,Tescy1,Testicularia cyperi MCA 3645 v1.0,Tescy1_AssemblyScaffolds.fasta.gz,Tescy1_GeneCatalog_genes_20150113.gff.gz,,56.4,,,,,,7069.0,12161.0,1.72032819352,5092.0,0.72,0,pass
Theau1,Theau1,Thermoascus aurantiacus v1.0,Theau1_AssemblyScaffolds.fasta.gz,Theau1_GeneCatalog_genes_20120830.gff.gz,Theau1.filtered_proteins.FilteredModels1.gff3.gz,51.8,8798.0,29332.0,3.33393953171,20534.0,2.33,8798.0,29332.0,3.33393953171,20534.0,2.33,0,fail
Thega1,Thega1,Thelephora ganbajun P2 v1.0,Thega1_AssemblyScaffolds.fasta.gz,Thega1_GeneCatalog_genes_20150318.gff.gz,,50.9,,,,,,12643.0,65943.0,5.2157715732,53300.0,4.22,0,pass
Themi1,Themi1,Thelebolus microsporus ATCC 90970 v1.0,Themi1_AssemblyScaffolds.fasta.gz,Themi1_GeneCatalog_genes_20141205.gff.gz,,51.3,,,,,,10290.0,23488.0,2.28260447036,13198.0,1.28,0,pass
Thian1,Thian1,Thielavia antarctica CBS 123565 v1.0,Thian1_AssemblyScaffolds.fasta.gz,Thian1_GeneCatalog_genes_20140328.gff.gz,Thian1.filtered_proteins.FilteredModels2.gff3.gz,53.0,358.0,1033.0,2.88547486034,675.0,1.89,9204.0,24954.0,2.7112125163,15750.0,1.71,0,fail
Thiap1,Thiap1,Thielavia appendiculata CBS 731.68 v1.0,Thiap1_AssemblyScaffolds.fasta.gz,Thiap1_GeneCatalog_genes_20140116.gff.gz,Thiap1.filtered_proteins.FilteredModels1.gff3.gz,55.8,338.0,928.0,2.74556213018,590.0,1.75,11942.0,33061.0,2.76846424385,21119.0,1.77,0,pass
Thiar1,Thiar1,Thielavia arenaria CBS 508.74 v1.0,Thiar1_AssemblyScaffolds.fasta.gz,Thiar1_GeneCatalog_genes_20131210.gff.gz,Thiar1.filtered_proteins.FilteredModels1.gff3.gz,54.8,10954.0,30720.0,2.80445499361,19766.0,1.8,10954.0,30720.0,2.80445499361,19766.0,1.8,0,pass
Thihy1,Thihy1,Thielavia hyrcaniae CBS 757.83 v1.0,Thihy1_AssemblyScaffolds.fasta.gz,Thihy1_GeneCatalog_genes_20140109.gff.gz,Thihy1.filtered_proteins.FilteredModels1.gff3.gz,57.7,2759.0,7792.0,2.8242116709,5033.0,1.82,11338.0,30901.0,2.72543658494,19563.0,1.73,0,pass
Thite2,Thite2,Thielavia terrestris v2.0,Thite2_AssemblyScaffolds.fasta.gz,Thite2_GeneCatalog_genes_20101221.gff.gz,Thite2.filtered_proteins.FilteredModels2.gff3.gz,54.7,5308.0,15178.0,2.85945742276,9870.0,1.86,9813.0,28017.0,2.85509018649,18204.0,1.86,18,pass
ThoPMI491_1,ThoPMI491_1,Thozetella sp. PMI_491 v2.0,ThoPMI491_1_AssemblyScaffolds.fasta.gz,ThoPMI491_1_GeneCatalog_genes_20140726.gff.gz,,53.7,,,,,,23281.0,67107.0,2.88247927495,43826.0,1.88,1,pass
Tilan2,Tilan2,Tilletiaria anomala UBC 951 v1.0,Tilan2_AssemblyScaffolds.fasta.gz,Tilan2_GeneCatalog_genes_20140224.gff.gz,Tilan2.filtered_proteins.FilteredModels1.gff3.gz,56.0,6810.0,22632.0,3.32334801762,15822.0,2.32,6810.0,22632.0,3.32334801762,15822.0,2.32,2,pass
Tilwa1,Tilwa1,Tilletiopsis washingtonensis MCA 4186 v1.0,Tilwa1_AssemblyScaffolds.fasta.gz,Tilwa1_GeneCatalog_genes_20141225.gff.gz,,67.6,,,,,,7011.0,31625.0,4.5107687919,24614.0,3.51,0,pass
Torde1,Torde1,Torulaspora delbrueckii CBS 1146,Torde1_AssemblyScaffolds.fasta.gz,Torde1_GeneCatalog_genes_20150128.gff.gz,,42.0,,,,,,4972.0,5175.0,1.04082864039,203.0,0.04,0,pass
Torra1,Torra1,Torpedospora radiata JK5252C v1.0,Torra1_AssemblyScaffolds.fasta.gz,Torra1_GeneCatalog_genes_20150428.gff.gz,,58.0,,,,,,11634.0,30816.0,2.64878803507,19182.0,1.65,0,pass
Totfu1,Totfu1,Tothia fuscella CBS 130266 v1.0,Totfu1_AssemblyScaffolds.fasta.gz,Totfu1_GeneCatalog_genes_20140831.gff.gz,,46.5,,,,,,13685.0,38304.0,2.7989769821,24619.0,1.8,0,pass
Trace1,Trace1,Trametopsis cervina CIRM-BRFM 1824 v1.0,Trace1_AssemblyScaffolds.fasta.gz,Trace1_GeneCatalog_genes_20150503.gff.gz,,52.2,,,,,,11836.0,70710.0,5.97414667117,58874.0,4.97,0,pass
Traci1,Traci1,Trametes cingulata BRFM 1805 v1.0,Traci1_AssemblyScaffolds.fasta.gz,Traci1_GeneCatalog_genes_20150209.gff.gz,,57.9,,,,,,14110.0,78910.0,5.59248759745,64800.0,4.59,0,fail
Tralj1,Tralj1,Trametes ljubarskyi CIRM1659 v1.0,Tralj1_AssemblyScaffolds.fasta.gz,Tralj1_GeneCatalog_genes_20140625.gff.gz,Tralj1.filtered_proteins.FilteredModels1.gff3.gz,57.6,13180.0,75368.0,5.71836115326,62188.0,4.72,13180.0,75368.0,5.71836115326,62188.0,4.72,0,pass
Trave1,Trave1,Trametes versicolor v1.0,Trave1_AssemblyScaffolds.fasta.gz,Trave1_GeneCatalog_genes_20101111.gff.gz,Trave1.filtered_proteins.FilteredModels1.gff3.gz,57.7,14296.0,83127.0,5.81470341354,68829.0,4.81,14296.0,83127.0,5.81470341354,68831.0,4.81,0,pass
Treme1,Treme1,Tremella mesenterica Fries v1.0,Treme1_genomic_scaffolds.fasta.gz,,Treme1.filtered_proteins.FilteredModels1.gff3.gz,46.7,8313.0,47812.0,5.75147359557,39499.0,4.75,,,,,,0,pass
Trepe1,Trepe1,Trematosphaeria pertusa CBS 122368 v1.0,Trepe1_AssemblyScaffolds.fasta.gz,Trepe1_GeneCatalog_genes_20140415.gff.gz,Trepe1.filtered_proteins.FilteredModels1.gff3.gz,51.4,5846.0,16169.0,2.76582278481,10323.0,1.77,17306.0,47052.0,2.71882584075,29746.0,1.72,1,pass
Triab1_1,Triab1_1,Trichaptum abietinum v1.0,Triab1_1_AssemblyScaffolds.fasta.gz,Triab1_1_GeneCatalog_genes_20130513.gff.gz,,48.2,,,,,,14978.0,84621.0,5.64968620644,69643.0,4.65,0,pass
Trias1,Trias1,Trichoderma asperellum CBS 433.97 v1.0,Trias1_AssemblyScaffolds.fasta.gz,Trias1_GeneCatalog_genes_20120305.gff.gz,Trias1.filtered_proteins.FilteredModels1.gff3.gz,47.3,3979.0,10552.0,2.65192259362,6573.0,1.65,12586.0,33793.0,2.68496742412,21207.0,1.68,1,pass
Triat2,Triat2,Trichoderma atroviride v2.0,Trichoderma_atroviride_v2_AssemblyScaffolds.fasta.gz,Tatroviridev2_FrozenGeneCatalog_20100319.gff3.gz,Triat2.filtered_proteins.FilteredModels1.gff3.gz,49.7,11828.0,33788.0,2.8566114305,21959.0,1.86,12586.0,33793.0,2.68496742412,21207.0,1.68,13,pass
Tribi1,Tribi1,Trichodelitschia bisporula CBS 262.69 v1.0,Tribi1_AssemblyScaffolds.fasta.gz,Tribi1_GeneCatalog_genes_20141117.gff.gz,,56.6,,,,,,10181.0,28638.0,2.81288674983,18457.0,1.81,0,pass
Trich1,Trich1,Trichosporon chiarellii MYA-4694 v1.0,Trich1_AssemblyScaffolds.fasta.gz,Trich1_GeneCatalog_genes_20150114.gff.gz,,55.5,,,,,,7766.0,34552.0,4.449137265,26786.0,3.45,0,pass
Trici4,Trici4,Trichoderma citrinoviride v4.0,Trici4_AssemblyScaffolds.fasta.gz,Trici4_GeneCatalog_genes_20131015.gff.gz,Trici4.filtered_proteins.FilteredModels1.gff3.gz,52.4,5465.0,17033.0,3.11674290942,11568.0,2.12,9737.0,30214.0,3.10300914039,20477.0,2.1,0,pass
Trigu1,Trigu1,Trinosporium guianense CBS132537 v1.0,Trigu1_AssemblyScaffolds.fasta.gz,Trigu1_GeneCatalog_genes_20141217.gff.gz,,47.8,,,,,,8062.0,27949.0,3.46675762838,19887.0,2.47,0,pass
Triha1,Triha1,Trichoderma harzianum CBS 226.95 v1.0,Triha1_AssemblyScaffolds.fasta.gz,Triha1_GeneCatalog_genes_20120306.gff.gz,Triha1.filtered_proteins.FilteredModels1.gff3.gz,47.6,4152.0,11143.0,2.68376685934,6990.0,1.68,14095.0,38102.0,2.70322809507,24007.0,1.7,9,pass
Trilo3,Trilo3,Trichoderma longibrachiatum ATCC 18648 v3.0,Trilo3_AssemblyScaffolds.fasta.gz,Trilo3_GeneCatalog_genes_20130918.gff.gz,Trilo3.filtered_proteins.FilteredModels1.gff3.gz,53.0,4925.0,13392.0,2.71918781726,8467.0,1.72,10938.0,29667.0,2.71228743829,18729.0,1.71,3,fail
Trima3,Trima3,Tricholoma matsutake 945 v3.0,Trima3_AssemblyScaffolds.fasta.gz,Trima3_GeneCatalog_genes_20130329.gff.gz,Trima3.filtered_proteins.FilteredModels2.gff3.gz,45.4,22885.0,92270.0,4.03189862355,69384.0,3.03,22885.0,92270.0,4.03189862355,69385.0,3.03,1,pass
Triol1,Triol1,Trichosporon oleaginosus IBC0246 v1.0,Triol1_AssemblyScaffolds.fasta.gz,Triol1_GeneCatalog_genes_20140430.gff.gz,Triol1.filtered_proteins.FilteredModels1.gff3.gz,60.8,831.0,3073.0,3.69795427196,2242.0,2.7,8322.0,30978.0,3.72242249459,22656.0,2.72,0,pass
Tripe1,Tripe1,Trichomonascus petasosporus NRRL YB-2093 v1.0,Tripe1_AssemblyScaffolds.fasta.gz,Tripe1_GeneCatalog_genes_20150117.gff.gz,,47.7,,,,,,6567.0,9789.0,1.49063499315,3222.0,0.49,0,pass
Trire2,Trire2,Trichoderma reesei v2.0,Trichoderma_reeseiV2.AssembledScaffolds.fasta.gz,TreeseiV2_FrozenGeneCatalog20081022.gff.gz,Trire2.filtered_proteins.FrozenGeneCatalog20081022.gff3.gz,52.8,9143.0,27945.0,3.05643661818,18802.0,2.06,9143.0,27945.0,3.05643661818,18802.0,2.06,41,pass
TrireRUTC30_1,TrireRUTC30_1,Trichoderma reesei RUT C-30 v1.0,TrireRUTC30_1_AssemblyScaffolds.fasta.gz,TrireRUTC30_1_GeneCatalog_genes_20110526.gff.gz,TrireRUTC30_1.filtered_proteins.FilteredModels1.gff3.gz,53.6,6043.0,17506.0,2.89690551051,11463.0,1.9,9852.0,28402.0,2.88286642306,18550.0,1.88,41,pass
Triru1,Triru1,Trichophyton rubrum CBS 118892,Triru1_AssemblyScaffolds.fasta.gz,Triru1_GeneCatalog_genes_20130826.gff.gz,Triru1.filtered_proteins.BroadModels.gff3.gz,48.3,8707.0,26976.0,3.09819685311,18269.0,2.1,8707.0,26976.0,3.09819685311,18269.0,2.1,8,pass
Trisp1,Trisp1,Tritirachium sp. CBS 265.96 v1.0,Trisp1_AssemblyScaffolds.fasta.gz,Trisp1_GeneCatalog_genes_20140301.gff.gz,Trisp1.filtered_proteins.FilteredModels1.gff3.gz,39.7,1612.0,9414.0,5.83995037221,7802.0,4.84,7254.0,40257.0,5.54962779156,33003.0,4.55,0,pass
Triver1,Triver1,Trichophyton verrucosum HKI 0517,Triver1_AssemblyScaffolds.fasta.gz,Triver1_GeneCatalog_genes_20131203.gff.gz,Triver1.filtered_proteins.ExternalModels.gff3.gz,48.2,8024.0,20636.0,2.57178464606,12612.0,1.57,8024.0,20636.0,2.57178464606,12612.0,1.57,0,pass
TriviGv29_8_2,TriviGv29_8_2,Trichoderma virens Gv29-8 v2.0,Trichoderma_virens_v2.AssembledScaffolds.fasta.gz,Tvirens_v2.FrozenGeneCatalog_20100318.gff.gz,TriviGv29_8_2.filtered_proteins.FilteredModels1.gff3.gz,49.2,12423.0,36386.0,2.92892216051,23963.0,1.93,12427.0,36449.0,2.9330490062,24022.0,1.93,0,pass
Tryvi1,Tryvi1,Trypethelium eluteriae v1.0,Tryvi1_AssemblyScaffolds.fasta.gz,Tryvi1_GeneCatalog_genes_20130617.gff.gz,Tryvi1.filtered_proteins.FilteredModels1.gff3.gz,48.9,1161.0,3322.0,2.86132644272,2161.0,1.86,11858.0,33590.0,2.83268679373,21732.0,1.83,0,pass
Tubme1,Tubme1,Tuber melanosporum from Genoscope,Tubme1_AssemblyScaffolds.fasta.gz,Tubme1_GeneCatalog_genes_20111120.gff.gz,Tubme1.filtered_proteins.Genoscope_genes.gff3.gz,44.9,7496.0,29021.0,3.87153148346,21525.0,2.87,7496.0,29021.0,3.87153148346,21525.0,2.87,4,pass
Tulca1,Tulca1,Tulasnella calospora AL13/4D v1.0,Tulca1_AssemblyScaffolds.fasta.gz,Tulca1_GeneCatalog_genes_20120608.gff.gz,Tulca1.filtered_proteins.FilteredModels1.gff3.gz,51.4,19659.0,91344.0,4.64642148634,71680.0,3.65,19659.0,91344.0,4.64642148634,71685.0,3.65,7,pass
Umbra1,Umbra1,Umbelopsis ramanniana AG # v1.0,Umbra1_AssemblyScaffolds.fasta.gz,Umbra1_GeneCatalog_genes_20121109.gff.gz,Umbra1.filtered_proteins.FilteredModels1.gff3.gz,43.2,9931.0,47141.0,4.74685328769,37210.0,3.75,9931.0,47141.0,4.74685328769,37210.0,3.75,0,pass
Uncre1,Uncre1,Uncinocarpus reesii 1704,Uncre1_AssemblyScaffolds.fasta.gz,Uncre1_GeneCatalog_genes_20131024.gff.gz,Uncre1.filtered_proteins.BroadModels.gff3.gz,48.7,5850.0,18233.0,3.11675213675,12383.0,2.12,7798.0,24094.0,3.08976660682,16296.0,2.09,1,pass
Ustma1,Ustma1,,,Ustma1.filtered_proteins.BroadModels1.gff3.gz,,,,,,,,7798.0,24094.0,3.08976660682,16296.0,2.09,0,
Ustsp1,Ustsp1,Ustilaginomycotina sp. SA 807 v1.0,Ustsp1_AssemblyScaffolds.fasta.gz,Ustsp1_GeneCatalog_genes_20150106.gff.gz,,54.3,,,,,,8060.0,23220.0,2.88089330025,15160.0,1.88,0,pass
Valla1,Valla1,Valetoniellopsis laxa CBS 191.97 v1.0,Valla1_AssemblyScaffolds.fasta.gz,Valla1_GeneCatalog_genes_20141003.gff.gz,,53.0,,,,,,8026.0,22017.0,2.7432095689,13991.0,1.74,0,pass
Venin1,Venin1,Venturia inaequalis,Venin1_AssemblyScaffolds.fasta.gz,Venin1_GeneCatalog_genes_20141010.gff.gz,,46.1,,,,,,13233.0,37153.0,2.8076022066,23920.0,1.81,31,pass
Venpi1,Venpi1,Venturia pirina,Venpi1_AssemblyScaffolds.fasta.gz,Venpi1_GeneCatalog_genes_20150407.gff.gz,,47.6,,,,,,11890.0,32014.0,2.69251471825,20124.0,1.69,0,pass
Veral1,Veral1,Verticillium alfalfae VaMs.102,Veral1_AssemblyScaffolds.fasta.gz,Veral1_GeneCatalog_genes_20131030.gff.gz,Veral1.filtered_proteins.BroadModels.gff3.gz,56.1,2772.0,7845.0,2.83008658009,5073.0,1.83,10221.0,28823.0,2.81997847569,18602.0,1.82,0,pass
Verda1,Verda1,Verticillium dahliae v1.0,Verda1_AssemblyScaffolds.fasta.gz,Verda1_GeneCatalog_genes_20110524.gff.gz,Verda1.filtered_proteins.ExternalModels.gff3.gz,55.9,10535.0,29685.0,2.81775035596,19150.0,1.82,10535.0,29685.0,2.81775035596,19150.0,1.82,39,pass
Veren1,Veren1,Verruculina enalia CBS 304.66 v1.0,Veren1_AssemblyScaffolds.fasta.gz,Veren1_GeneCatalog_genes_20140626.gff.gz,Veren1.filtered_proteins.FilteredModels1.gff3.gz,41.2,13748.0,39009.0,2.83743089904,25261.0,1.84,13748.0,39009.0,2.83743089904,25261.0,1.84,1,pass
Volvo1,Volvo1,Volvariella volvacea V23,Volvo1_AssemblyScaffolds.fasta.gz,Volvo1_GeneCatalog_genes_20130703.gff.gz,Volvo1.filtered_proteins.ExternalModels.gff3.gz,48.8,3511.0,25602.0,7.29193961834,22091.0,6.29,13748.0,39009.0,2.83743089904,25261.0,1.84,9,pass
Walic1,Walic1,Wallemia ichthyophaga EXF-994,Walic1_AssemblyScaffolds.fasta.gz,Walic1_GeneCatalog_genes_20131017.gff.gz,Walic1.filtered_proteins.ExternalModels.gff3.gz,45.3,4863.0,16626.0,3.41887723627,11763.0,2.42,4863.0,16626.0,3.41887723627,11763.0,2.42,0,pass
Walse1,Walse1,Wallemia sebi v1.0,Walse1_AssemblyScaffolds.fasta.gz,Walse1_GeneCatalog_genes_20100910.gff.gz,Walse1.filtered_proteins.FilteredModels2.gff3.gz,40.0,5284.0,21312.0,4.03330809992,16028.0,3.03,5284.0,21312.0,4.03330809992,16028.0,3.03,0,pass
Wesor1,Wesor1,Westerdykella ornata CBS 379.55 v1.0,Wesor1_AssemblyScaffolds.fasta.gz,Wesor1_GeneCatalog_genes_20140626.gff.gz,Wesor1.filtered_proteins.FilteredModels1.gff3.gz,53.1,10410.0,28893.0,2.77550432277,18483.0,1.78,10410.0,28893.0,2.77550432277,18483.0,1.78,1,fail
Wican1,Wican1,Wickerhamomyces anomalus NRRL Y-366-8 v1.0,Wican1_AssemblyScaffolds.fasta.gz,Wican1_GeneCatalog_genes_20110222.gff.gz,Wican1.filtered_proteins.FilteredModels1.gff3.gz,34.6,313.0,421.0,1.34504792332,107.0,0.34,6423.0,9148.0,1.42425657792,2725.0,0.42,0,pass
Wilmi1,Wilmi1,Wilcoxina mikolae CBS 423.85 v1.0,Wilmi1_AssemblyScaffolds.fasta.gz,Wilmi1_GeneCatalog_genes_20130716.gff.gz,Wilmi1.filtered_proteins.FilteredModels1.gff3.gz,45.8,13093.0,42373.0,3.23630947835,29278.0,2.24,13093.0,42373.0,3.23630947835,29280.0,2.24,0,pass
Wolco1,Wolco1,Wolfiporia cocos MD-104 SS10 v1.0,Wolco1_AssemblyScaffolds.fasta.gz,Wolco1_GeneCatalog_genes_20100915.gff.gz,Wolco1.filtered_proteins.FilteredModels2.gff3.gz,52.2,12746.0,80404.0,6.30817511376,67651.0,5.31,12746.0,80404.0,6.30817511376,67658.0,5.31,1,pass
Xanpa2,Xanpa2,Xanthoria parietina 46-1-SA22 v1.1,Xanpa2_AssemblyScaffolds.fasta.gz,Xanpa2_GeneCatalog_genes_20140928.gff.gz,,49.9,,,,,,11065.0,33194.0,2.99990962494,22129.0,2.0,0,pass
Xerba1,Xerba1,Xerocomus badius 84.06 v1.0,Xerba1_AssemblyScaffolds.fasta.gz,Xerba1_GeneCatalog_genes_20150320.gff.gz,,50.9,,,,,,14938.0,81255.0,5.43948319722,66317.0,4.44,0,fail
Xylhe1,Xylhe1,Xylona heveae TC161 v1.0,Xylhe1_AssemblyScaffolds.fasta.gz,Xylhe1_GeneCatalog_genes_20130827.gff.gz,Xylhe1.filtered_proteins.FilteredModels1.gff3.gz,48.1,3257.0,10904.0,3.34786613448,7647.0,2.35,8205.0,27997.0,3.41218769043,19792.0,2.41,1,fail
Yarli1,Yarli1,Yarrowia lipolytica (strain CLIB122),Yarli1_AssemblyScaffolds.fasta.gz,Yarli1_GeneCatalog_genes_20130122.gff.gz,Yarli1.filtered_proteins.ExternalModels.gff3.gz,49.1,6447.0,7520.0,1.16643400031,1072.0,0.17,6447.0,7520.0,1.16643400031,1073.0,0.17,41,pass
Zasce1,Zasce1,Zasmidium cellare ATCC 36951 v1.0,Zasce1_AssemblyScaffolds.fasta.gz,Zasce1_GeneCatalog_genes_20120808.gff.gz,Zasce1.filtered_proteins.FilteredModels1.gff3.gz,53.4,1179.0,3049.0,2.5860899067,1870.0,1.59,16015.0,40101.0,2.50396503278,24086.0,1.5,0,pass
Zoprh1,Zoprh1,Zopfia rhizophila v1.0,Zoprh1_AssemblyScaffolds.fasta.gz,Zoprh1_GeneCatalog_genes_20130606.gff.gz,Zoprh1.filtered_proteins.FilteredModels1.gff3.gz,33.4,7001.0,19861.0,2.83688044565,12860.0,1.84,21730.0,60087.0,2.76516336861,38357.0,1.77,0,pass
Zygro1,Zygro1,Zygosaccharomyces rouxii CBS732,Zygro1_AssemblyScaffolds.fasta.gz,Zygro1_GeneCatalog_genes_20150128.gff.gz,,39.1,,,,,,4991.0,5157.0,1.03325986776,166.0,0.03,0,fail
Zymar1,Zymar1,Zymoseptoria ardabiliae STIR04_1.1.1,Zymar1_AssemblyScaffolds.fasta.gz,Zymar1_GeneCatalog_genes_20141012.gff.gz,,53.8,,,,,,10788.0,26231.0,2.4314979607,15443.0,1.43,2,fail
Zymps1,Zymps1,Zymoseptoria pseudotritici STIR04_2.2.1,Zymps1_AssemblyScaffolds.fasta.gz,Zymps1_GeneCatalog_genes_20141012.gff.gz,,53.6,,,,,,11044.0,26699.0,2.4175117711,15655.0,1.42,2,fail
