shortName,longName,fastaName,gffName,gff3Name,gc,numGeneGff3,numExonGff3,numIntronGff3,intronDensityGff3,numGeneGff,numExonGff,numIntronGff,intronDensityGff,rnaSeqCount
Wesor1,Westerdykella ornata CBS 379.55 v1.0,Wesor1_AssemblyScaffolds.fasta.gz,Wesor1_GeneCatalog_genes_20140626.gff.gz,Wesor1.filtered_proteins.FilteredModels1.gff3.gz,53.1,10410.0,28893.0,18483.0,1.78,10410.0,28893.0,18483.0,1.78,1
Wican1,Wickerhamomyces anomalus NRRL Y-366-8 v1.0,Wican1_AssemblyScaffolds.fasta.gz,Wican1_GeneCatalog_genes_20110222.gff.gz,Wican1.filtered_proteins.FilteredModels1.gff3.gz,34.6,313.0,421.0,107.0,0.34,6423.0,9148.0,2725.0,0.42,0
Wilmi1,Wilcoxina mikolae CBS 423.85 v1.0,Wilmi1_AssemblyScaffolds.fasta.gz,Wilmi1_GeneCatalog_genes_20130716.gff.gz,Wilmi1.filtered_proteins.FilteredModels1.gff3.gz,45.8,13093.0,42373.0,29278.0,2.24,13093.0,42373.0,29280.0,2.24,0
Wolco1,Wolfiporia cocos MD-104 SS10 v1.0,Wolco1_AssemblyScaffolds.fasta.gz,Wolco1_GeneCatalog_genes_20100915.gff.gz,Wolco1.filtered_proteins.FilteredModels2.gff3.gz,52.2,12746.0,80404.0,67651.0,5.31,12746.0,80404.0,67658.0,5.31,1
Xanpa2,Xanthoria parietina 46-1-SA22 v1.1,Xanpa2_AssemblyScaffolds.fasta.gz,Xanpa2_GeneCatalog_genes_20140928.gff.gz,,49.9,,,,,11065.0,33194.0,22129.0,2.0,0
Xerba1,Xerocomus badius 84.06 v1.0,Xerba1_AssemblyScaffolds.fasta.gz,Xerba1_GeneCatalog_genes_20150320.gff.gz,,50.9,,,,,14938.0,81255.0,66317.0,4.44,0
Xylhe1,Xylona heveae TC161 v1.0,Xylhe1_AssemblyScaffolds.fasta.gz,Xylhe1_GeneCatalog_genes_20130827.gff.gz,Xylhe1.filtered_proteins.FilteredModels1.gff3.gz,48.1,3257.0,10904.0,7647.0,2.35,8205.0,27997.0,19792.0,2.41,1
Yarli1,Yarrowia lipolytica (strain CLIB122),Yarli1_AssemblyScaffolds.fasta.gz,Yarli1_GeneCatalog_genes_20130122.gff.gz,Yarli1.filtered_proteins.ExternalModels.gff3.gz,49.1,6447.0,7520.0,1072.0,0.17,6447.0,7520.0,1073.0,0.17,41
Zasce1,Zasmidium cellare ATCC 36951 v1.0,Zasce1_AssemblyScaffolds.fasta.gz,Zasce1_GeneCatalog_genes_20120808.gff.gz,Zasce1.filtered_proteins.FilteredModels1.gff3.gz,53.4,1179.0,3049.0,1870.0,1.59,16015.0,40101.0,24086.0,1.5,0
Zoprh1,Zopfia rhizophila v1.0,Zoprh1_AssemblyScaffolds.fasta.gz,Zoprh1_GeneCatalog_genes_20130606.gff.gz,Zoprh1.filtered_proteins.FilteredModels1.gff3.gz,33.4,7001.0,19861.0,12860.0,1.84,21730.0,60087.0,38357.0,1.77,0
Zygro1,Zygosaccharomyces rouxii CBS732,Zygro1_AssemblyScaffolds.fasta.gz,Zygro1_GeneCatalog_genes_20150128.gff.gz,,39.1,,,,,4991.0,5157.0,166.0,0.03,0
Zymar1,Zymoseptoria ardabiliae STIR04_1.1.1,Zymar1_AssemblyScaffolds.fasta.gz,Zymar1_GeneCatalog_genes_20141012.gff.gz,,53.8,,,,,10788.0,26231.0,15443.0,1.43,2
Zymps1,Zymoseptoria pseudotritici STIR04_2.2.1,Zymps1_AssemblyScaffolds.fasta.gz,Zymps1_GeneCatalog_genes_20141012.gff.gz,,53.6,,,,,11044.0,26699.0,15655.0,1.42,2
